"date","seeder_proportion","location"
2020-01-29,0,"Malaysia"
2020-01-30,0,"Malaysia"
2020-01-31,0,"Malaysia"
2020-02-01,0,"Malaysia"
2020-02-02,0,"Malaysia"
2020-02-03,0,"Malaysia"
2020-02-04,0,"Malaysia"
2020-02-05,0,"Malaysia"
2020-02-06,0,"Malaysia"
2020-02-07,0,"Malaysia"
2020-02-08,0,"Malaysia"
2020-02-09,0,"Malaysia"
2020-02-10,0,"Malaysia"
2020-02-11,0,"Malaysia"
2020-02-12,0,"Malaysia"
2020-02-13,0,"Malaysia"
2020-02-14,0,"Malaysia"
2020-02-15,0,"Malaysia"
2020-02-16,0,"Malaysia"
2020-02-17,0,"Malaysia"
2020-02-18,0,"Malaysia"
2020-02-19,0,"Malaysia"
2020-02-20,0,"Malaysia"
2020-02-21,0,"Malaysia"
2020-02-22,0,"Malaysia"
2020-02-23,6.17932436379685e-06,"Malaysia"
2020-02-24,6.17932436379685e-06,"Malaysia"
2020-02-25,6.17932436379685e-06,"Malaysia"
2020-02-26,9.26898654569527e-06,"Malaysia"
2020-02-27,1.23586487275937e-05,"Malaysia"
2020-02-28,3.08966218189842e-05,"Malaysia"
2020-02-29,3.89915367355581e-05,"Malaysia"
2020-03-01,4.51708610993549e-05,"Malaysia"
2020-03-02,5.75295098269486e-05,"Malaysia"
2020-03-03,6.4666629467134e-05,"Malaysia"
2020-03-04,7.18037491073194e-05,"Malaysia"
2020-03-05,6.01866193033813e-05,"Malaysia"
2020-03-06,7.6376449136529e-05,"Malaysia"
2020-03-07,7.8292039689306e-05,"Malaysia"
2020-03-08,8.73447498822684e-05,"Malaysia"
2020-03-09,8.6170678253147e-05,"Malaysia"
2020-03-10,8.94766167877783e-05,"Malaysia"
2020-03-11,9.27825553224096e-05,"Malaysia"
2020-03-12,8.6170678253147e-05,"Malaysia"
2020-03-13,9.04344120641668e-05,"Malaysia"
2020-03-14,7.78594869838403e-05,"Malaysia"
2020-03-15,7.38120295255533e-05,"Malaysia"
2020-03-16,6.83742240854121e-05,"Malaysia"
2020-03-17,6.04955855215711e-05,"Malaysia"
2020-03-18,5.93215138924497e-05,"Malaysia"
2020-03-19,5.43162611577743e-05,"Malaysia"
2020-03-20,5.95377902451826e-05,"Malaysia"
2020-03-21,5.57066091396286e-05,"Malaysia"
2020-03-22,6.40178004089353e-05,"Malaysia"
2020-03-23,5.90125476742599e-05,"Malaysia"
2020-03-24,5.18754280340745e-05,"Malaysia"
2020-03-25,5.07013564049531e-05,"Malaysia"
2020-03-26,4.95272847758317e-05,"Malaysia"
2020-03-27,4.85694894994432e-05,"Malaysia"
2020-03-28,3.59945644191166e-05,"Malaysia"
2020-03-29,4.02582982301365e-05,"Malaysia"
2020-03-30,3.83427076773594e-05,"Malaysia"
2020-03-31,3.73849124009709e-05,"Malaysia"
2020-04-01,3.5253045495461e-05,"Malaysia"
2020-04-02,3.45115265718054e-05,"Malaysia"
2020-04-03,3.35537312954169e-05,"Malaysia"
2020-04-04,2.92899974843971e-05,"Malaysia"
2020-04-05,2.83322022080085e-05,"Malaysia"
2020-04-06,2.21528778442117e-05,"Malaysia"
2020-04-07,2.52425400261101e-05,"Malaysia"
2020-04-08,2.40684683969887e-05,"Malaysia"
2020-04-09,2.11950825678232e-05,"Malaysia"
2020-04-10,2.42847447497216e-05,"Malaysia"
2020-04-11,2.02372872914347e-05,"Malaysia"
2020-04-12,2.23691541969446e-05,"Malaysia"
2020-04-13,1.92794920150462e-05,"Malaysia"
2020-04-14,1.71476251095362e-05,"Malaysia"
2020-04-15,1.61898298331477e-05,"Malaysia"
2020-04-16,1.40579629276378e-05,"Malaysia"
2020-04-17,1.40579629276378e-05,"Malaysia"
2020-04-18,1.31001676512493e-05,"Malaysia"
2020-04-19,1.00105054693509e-05,"Malaysia"
2020-04-20,1.61898298331477e-05,"Malaysia"
2020-04-21,1.73639014622691e-05,"Malaysia"
2020-04-22,1.52320345567592e-05,"Malaysia"
2020-04-23,1.73639014622691e-05,"Malaysia"
2020-04-24,1.42742392803707e-05,"Malaysia"
2020-04-25,1.42742392803707e-05,"Malaysia"
2020-04-26,1.31001676512493e-05,"Malaysia"
2020-04-27,1.00105054693509e-05,"Malaysia"
2020-04-28,1.00105054693509e-05,"Malaysia"
2020-04-29,1.00105054693509e-05,"Malaysia"
2020-04-30,1.00105054693509e-05,"Malaysia"
2020-05-01,8.09491491657387e-06,"Malaysia"
2020-05-02,5.00525273467545e-06,"Malaysia"
2020-05-03,5.00525273467545e-06,"Malaysia"
2020-05-04,4.04745745828693e-06,"Malaysia"
2020-05-05,1.91559055277702e-06,"Malaysia"
2020-05-06,1.91559055277702e-06,"Malaysia"
2020-05-07,9.57795276388511e-07,"Malaysia"
2020-05-08,9.57795276388511e-07,"Malaysia"
2020-05-09,9.57795276388511e-07,"Malaysia"
2020-05-10,0,"Malaysia"
2020-05-11,0,"Malaysia"
2020-05-12,0,"Malaysia"
2020-05-13,3.08966218189842e-06,"Malaysia"
2020-05-14,6.17932436379685e-06,"Malaysia"
2020-05-15,6.17932436379685e-06,"Malaysia"
2020-05-16,6.17932436379685e-06,"Malaysia"
2020-05-17,6.17932436379685e-06,"Malaysia"
2020-05-18,9.26898654569527e-06,"Malaysia"
2020-05-19,7.13711964018536e-06,"Malaysia"
2020-05-20,8.09491491657387e-06,"Malaysia"
2020-05-21,1.11845770984723e-05,"Malaysia"
2020-05-22,1.42742392803707e-05,"Malaysia"
2020-05-23,1.42742392803707e-05,"Malaysia"
2020-05-24,1.11845770984723e-05,"Malaysia"
2020-05-25,1.02267818220838e-05,"Malaysia"
2020-05-26,8.09491491657387e-06,"Malaysia"
2020-05-27,5.96304801106396e-06,"Malaysia"
2020-05-28,3.83118110555404e-06,"Malaysia"
2020-05-29,2.87338582916553e-06,"Malaysia"
2020-05-30,2.87338582916553e-06,"Malaysia"
2020-05-31,1.91559055277702e-06,"Malaysia"
2020-06-01,9.57795276388511e-07,"Malaysia"
2020-06-02,0,"Malaysia"
2020-06-03,0,"Malaysia"
2020-06-04,0,"Malaysia"
2020-06-05,0,"Malaysia"
2020-06-06,0,"Malaysia"
2020-06-07,0,"Malaysia"
2020-06-08,0,"Malaysia"
2020-06-09,0,"Malaysia"
2020-06-10,0,"Malaysia"
2020-06-11,0,"Malaysia"
2020-06-12,0,"Malaysia"
2020-06-13,0,"Malaysia"
2020-06-14,0,"Malaysia"
2020-06-15,0,"Malaysia"
2020-06-16,0,"Malaysia"
2020-06-17,0,"Malaysia"
2020-06-18,3.08966218189842e-06,"Malaysia"
2020-06-19,3.08966218189842e-06,"Malaysia"
2020-06-20,3.08966218189842e-06,"Malaysia"
2020-06-21,3.08966218189842e-06,"Malaysia"
2020-06-22,3.08966218189842e-06,"Malaysia"
2020-06-23,3.08966218189842e-06,"Malaysia"
2020-06-24,9.57795276388511e-07,"Malaysia"
2020-06-25,9.57795276388511e-07,"Malaysia"
2020-06-26,4.04745745828693e-06,"Malaysia"
2020-06-27,4.04745745828693e-06,"Malaysia"
2020-06-28,4.04745745828693e-06,"Malaysia"
2020-06-29,3.08966218189842e-06,"Malaysia"
2020-06-30,3.08966218189842e-06,"Malaysia"
2019-12-31,0,"Maldives"
2020-01-01,0,"Maldives"
2020-01-02,0,"Maldives"
2020-01-03,0,"Maldives"
2020-01-04,0,"Maldives"
2020-01-05,0,"Maldives"
2020-01-06,0,"Maldives"
2020-01-07,0,"Maldives"
2020-01-08,0,"Maldives"
2020-01-09,0,"Maldives"
2020-01-10,0,"Maldives"
2020-01-11,0,"Maldives"
2020-01-12,0,"Maldives"
2020-01-13,0,"Maldives"
2020-01-14,0,"Maldives"
2020-01-15,0,"Maldives"
2020-01-16,0,"Maldives"
2020-01-17,0,"Maldives"
2020-01-18,0,"Maldives"
2020-01-19,0,"Maldives"
2020-01-20,0,"Maldives"
2020-01-21,0,"Maldives"
2020-01-22,0,"Maldives"
2020-01-23,0,"Maldives"
2020-01-24,0,"Maldives"
2020-01-25,0,"Maldives"
2020-01-26,0,"Maldives"
2020-01-27,0,"Maldives"
2020-01-28,0,"Maldives"
2020-01-29,0,"Maldives"
2020-01-30,0,"Maldives"
2020-01-31,0,"Maldives"
2020-02-01,0,"Maldives"
2020-02-02,0,"Maldives"
2020-02-03,0,"Maldives"
2020-02-04,0,"Maldives"
2020-02-05,0,"Maldives"
2020-02-06,0,"Maldives"
2020-02-07,0,"Maldives"
2020-02-08,0,"Maldives"
2020-02-09,0,"Maldives"
2020-02-10,0,"Maldives"
2020-02-11,0,"Maldives"
2020-02-12,0,"Maldives"
2020-02-13,0,"Maldives"
2020-02-14,0,"Maldives"
2020-02-15,0,"Maldives"
2020-02-16,0,"Maldives"
2020-02-17,0,"Maldives"
2020-02-18,0,"Maldives"
2020-02-19,0,"Maldives"
2020-02-20,0,"Maldives"
2020-02-21,0,"Maldives"
2020-02-22,0,"Maldives"
2020-02-23,0,"Maldives"
2020-02-24,0,"Maldives"
2020-02-25,0,"Maldives"
2020-02-26,0,"Maldives"
2020-02-27,0,"Maldives"
2020-02-28,0,"Maldives"
2020-02-29,0,"Maldives"
2020-03-01,0,"Maldives"
2020-03-02,0,"Maldives"
2020-03-03,0,"Maldives"
2020-03-04,0,"Maldives"
2020-03-05,0,"Maldives"
2020-03-06,0,"Maldives"
2020-03-07,0,"Maldives"
2020-03-08,0,"Maldives"
2020-03-09,0,"Maldives"
2020-03-10,0,"Maldives"
2020-03-11,0,"Maldives"
2020-03-12,0,"Maldives"
2020-03-13,0,"Maldives"
2020-03-14,0,"Maldives"
2020-03-15,0,"Maldives"
2020-03-16,0,"Maldives"
2020-03-17,0,"Maldives"
2020-03-18,0,"Maldives"
2020-03-19,0,"Maldives"
2020-03-20,0,"Maldives"
2020-03-21,0,"Maldives"
2020-03-22,0,"Maldives"
2020-03-23,0,"Maldives"
2020-03-24,0,"Maldives"
2020-03-25,0,"Maldives"
2020-03-26,0,"Maldives"
2020-03-27,0,"Maldives"
2020-03-28,0,"Maldives"
2020-03-29,0,"Maldives"
2020-03-30,0,"Maldives"
2020-03-31,0,"Maldives"
2020-04-01,0,"Maldives"
2020-04-02,0,"Maldives"
2020-04-03,0,"Maldives"
2020-04-04,0,"Maldives"
2020-04-05,0,"Maldives"
2020-04-06,0.000184999500501349,"Maldives"
2020-04-07,0.000184999500501349,"Maldives"
2020-04-08,0.000184999500501349,"Maldives"
2020-04-09,0.000184999500501349,"Maldives"
2020-04-10,0.000184999500501349,"Maldives"
2020-04-11,0.000184999500501349,"Maldives"
2020-04-12,0.000242349345656767,"Maldives"
2020-04-13,0.000242349345656767,"Maldives"
2020-04-14,0.000427348846158115,"Maldives"
2020-04-15,0.000427348846158115,"Maldives"
2020-04-16,0.000427348846158115,"Maldives"
2020-04-17,0.000369999001002697,"Maldives"
2020-04-18,0.000242349345656767,"Maldives"
2020-04-19,0.000242349345656767,"Maldives"
2020-04-20,0.000299699190812185,"Maldives"
2020-04-21,0.000299699190812185,"Maldives"
2020-04-22,0.000299699190812185,"Maldives"
2020-04-23,0.000242349345656767,"Maldives"
2020-04-24,0.000242349345656767,"Maldives"
2020-04-25,0.000184999500501349,"Maldives"
2020-04-26,5.73498451554181e-05,"Maldives"
2020-04-27,5.73498451554181e-05,"Maldives"
2020-04-28,5.73498451554181e-05,"Maldives"
2020-04-29,5.73498451554181e-05,"Maldives"
2020-04-30,5.73498451554181e-05,"Maldives"
2020-05-01,0,"Maldives"
2020-05-02,0,"Maldives"
2020-05-03,0.000184999500501349,"Maldives"
2020-05-04,0.000184999500501349,"Maldives"
2020-05-05,0.000184999500501349,"Maldives"
2020-05-06,0.000184999500501349,"Maldives"
2020-05-07,0.000184999500501349,"Maldives"
2020-05-08,0.000184999500501349,"Maldives"
2020-05-09,0.000242349345656767,"Maldives"
2020-05-10,0.000427348846158115,"Maldives"
2020-05-11,0.000427348846158115,"Maldives"
2020-05-12,0.000427348846158115,"Maldives"
2020-05-13,0.000427348846158115,"Maldives"
2020-05-14,0.000554998501504046,"Maldives"
2020-05-15,0.000427348846158115,"Maldives"
2020-05-16,0.000299699190812185,"Maldives"
2020-05-17,0.000299699190812185,"Maldives"
2020-05-18,0.000299699190812185,"Maldives"
2020-05-19,0.000299699190812185,"Maldives"
2020-05-20,0.000114699690310836,"Maldives"
2020-05-21,5.73498451554181e-05,"Maldives"
2020-05-22,5.73498451554181e-05,"Maldives"
2020-05-23,5.73498451554181e-05,"Maldives"
2020-05-24,5.73498451554181e-05,"Maldives"
2020-05-25,0,"Maldives"
2020-05-26,0,"Maldives"
2020-05-27,0,"Maldives"
2020-05-28,0,"Maldives"
2020-05-29,0,"Maldives"
2020-05-30,0,"Maldives"
2020-05-31,0,"Maldives"
2020-06-01,0,"Maldives"
2020-06-02,0,"Maldives"
2020-06-03,0,"Maldives"
2020-06-04,0,"Maldives"
2020-06-05,0,"Maldives"
2020-06-06,0,"Maldives"
2020-06-07,0.000184999500501349,"Maldives"
2020-06-08,0.000184999500501349,"Maldives"
2020-06-09,0.000369999001002697,"Maldives"
2020-06-10,0.000369999001002697,"Maldives"
2020-06-11,0.000369999001002697,"Maldives"
2020-06-12,0.000554998501504046,"Maldives"
2020-06-13,0.000612348346659464,"Maldives"
2020-06-14,0.000612348346659464,"Maldives"
2020-06-15,0.000669698191814882,"Maldives"
2020-06-16,0.000669698191814882,"Maldives"
2020-06-17,0.000669698191814882,"Maldives"
2020-06-18,0.000484698691313533,"Maldives"
2020-06-19,0.000357049035967603,"Maldives"
2020-06-20,0.000299699190812185,"Maldives"
2020-06-21,0.000357049035967603,"Maldives"
2020-06-22,0.000357049035967603,"Maldives"
2020-06-23,0.000484698691313533,"Maldives"
2020-06-24,0.000427348846158115,"Maldives"
2020-06-25,0.000427348846158115,"Maldives"
2020-06-26,0.000369999001002697,"Maldives"
2020-06-27,0.000242349345656767,"Maldives"
2020-06-28,0.000242349345656767,"Maldives"
2020-06-29,0.000114699690310836,"Maldives"
2020-06-30,0.000114699690310836,"Maldives"
2019-12-31,0,"Mali"
2020-01-01,0,"Mali"
2020-01-02,0,"Mali"
2020-01-03,0,"Mali"
2020-01-04,0,"Mali"
2020-01-05,0,"Mali"
2020-01-06,0,"Mali"
2020-01-07,0,"Mali"
2020-01-08,0,"Mali"
2020-01-09,0,"Mali"
2020-01-10,0,"Mali"
2020-01-11,0,"Mali"
2020-01-12,0,"Mali"
2020-01-13,0,"Mali"
2020-01-14,0,"Mali"
2020-01-15,0,"Mali"
2020-01-16,0,"Mali"
2020-01-17,0,"Mali"
2020-01-18,0,"Mali"
2020-01-19,0,"Mali"
2020-01-20,0,"Mali"
2020-01-21,0,"Mali"
2020-01-22,0,"Mali"
2020-01-23,0,"Mali"
2020-01-24,0,"Mali"
2020-01-25,0,"Mali"
2020-01-26,0,"Mali"
2020-01-27,0,"Mali"
2020-01-28,0,"Mali"
2020-01-29,0,"Mali"
2020-01-30,0,"Mali"
2020-01-31,0,"Mali"
2020-02-01,0,"Mali"
2020-02-02,0,"Mali"
2020-02-03,0,"Mali"
2020-02-04,0,"Mali"
2020-02-05,0,"Mali"
2020-02-06,0,"Mali"
2020-02-07,0,"Mali"
2020-02-08,0,"Mali"
2020-02-09,0,"Mali"
2020-02-10,0,"Mali"
2020-02-11,0,"Mali"
2020-02-12,0,"Mali"
2020-02-13,0,"Mali"
2020-02-14,0,"Mali"
2020-02-15,0,"Mali"
2020-02-16,0,"Mali"
2020-02-17,0,"Mali"
2020-02-18,0,"Mali"
2020-02-19,0,"Mali"
2020-02-20,0,"Mali"
2020-02-21,0,"Mali"
2020-02-22,0,"Mali"
2020-02-23,0,"Mali"
2020-02-24,0,"Mali"
2020-02-25,0,"Mali"
2020-02-26,0,"Mali"
2020-02-27,0,"Mali"
2020-02-28,0,"Mali"
2020-02-29,0,"Mali"
2020-03-01,0,"Mali"
2020-03-02,0,"Mali"
2020-03-03,0,"Mali"
2020-03-04,0,"Mali"
2020-03-05,0,"Mali"
2020-03-06,4.93806822968378e-06,"Mali"
2020-03-07,9.87613645936755e-06,"Mali"
2020-03-08,9.87613645936755e-06,"Mali"
2020-03-09,1.48142046890513e-05,"Mali"
2020-03-10,1.48142046890513e-05,"Mali"
2020-03-11,1.48142046890513e-05,"Mali"
2020-03-12,1.14069376105695e-05,"Mali"
2020-03-13,1.78758069914553e-05,"Mali"
2020-03-14,1.78758069914553e-05,"Mali"
2020-03-15,1.44685399129735e-05,"Mali"
2020-03-16,2.4344676372341e-05,"Mali"
2020-03-17,2.2813875221139e-05,"Mali"
2020-03-18,2.12830740699371e-05,"Mali"
2020-03-19,1.44685399129735e-05,"Mali"
2020-03-20,2.2813875221139e-05,"Mali"
2020-03-21,2.77519434508228e-05,"Mali"
2020-03-22,3.57516139829105e-05,"Mali"
2020-03-23,3.57516139829105e-05,"Mali"
2020-03-24,3.26900116805066e-05,"Mali"
2020-03-25,3.26900116805066e-05,"Mali"
2020-03-26,2.5875477523543e-05,"Mali"
2020-03-27,2.4344676372341e-05,"Mali"
2020-03-28,1.41228751368956e-05,"Mali"
2020-03-29,1.41228751368956e-05,"Mali"
2020-03-30,2.89370798259469e-05,"Mali"
2020-03-31,4.56277504422781e-05,"Mali"
2020-04-01,4.40969492910761e-05,"Mali"
2020-04-02,3.60972787589884e-05,"Mali"
2020-04-03,4.59734152183559e-05,"Mali"
2020-04-04,4.59734152183559e-05,"Mali"
2020-04-05,4.06896822125943e-05,"Mali"
2020-04-06,3.19986821283509e-05,"Mali"
2020-04-07,3.54059492068327e-05,"Mali"
2020-04-08,3.54059492068327e-05,"Mali"
2020-04-09,2.85914150498691e-05,"Mali"
2020-04-10,2.89370798259469e-05,"Mali"
2020-04-11,2.92827446020248e-05,"Mali"
2020-04-12,4.06896822125943e-05,"Mali"
2020-04-13,3.72824151341125e-05,"Mali"
2020-04-14,3.42208128317086e-05,"Mali"
2020-04-15,4.90350175207599e-05,"Mali"
2020-04-16,5.39730857504437e-05,"Mali"
2020-04-17,5.05658186719619e-05,"Mali"
2020-04-18,4.37512845149982e-05,"Mali"
2020-04-19,4.8689352744682e-05,"Mali"
2020-04-20,6.84416256634171e-05,"Mali"
2020-04-21,6.65651597361373e-05,"Mali"
2020-04-22,5.66890232767697e-05,"Mali"
2020-04-23,5.85654892040496e-05,"Mali"
2020-04-24,7.49104950443029e-05,"Mali"
2020-04-25,7.15032279658211e-05,"Mali"
2020-04-26,5.82198244279717e-05,"Mali"
2020-04-27,5.82198244279717e-05,"Mali"
2020-04-28,8.13793644251886e-05,"Mali"
2020-04-29,8.29101655763906e-05,"Mali"
2020-04-30,7.26883643409452e-05,"Mali"
2020-05-01,7.64412961955048e-05,"Mali"
2020-05-02,7.98485632739867e-05,"Mali"
2020-05-03,8.78482338060744e-05,"Mali"
2020-05-04,6.77502961112614e-05,"Mali"
2020-05-05,6.46886938088575e-05,"Mali"
2020-05-06,6.62194949600594e-05,"Mali"
2020-05-07,7.26883643409452e-05,"Mali"
2020-05-08,6.77502961112614e-05,"Mali"
2020-05-09,5.48125573494899e-05,"Mali"
2020-05-10,5.1750955047086e-05,"Mali"
2020-05-11,4.83436879686042e-05,"Mali"
2020-05-12,7.15032279658211e-05,"Mali"
2020-05-13,6.80959608873393e-05,"Mali"
2020-05-14,7.49104950443029e-05,"Mali"
2020-05-15,7.15032279658211e-05,"Mali"
2020-05-16,7.83177621227847e-05,"Mali"
2020-05-17,8.32558303524685e-05,"Mali"
2020-05-18,6.80959608873393e-05,"Mali"
2020-05-19,6.46886938088575e-05,"Mali"
2020-05-20,7.26883643409452e-05,"Mali"
2020-05-21,8.75025690299965e-05,"Mali"
2020-05-22,7.91572337218309e-05,"Mali"
2020-05-23,6.31578926576555e-05,"Mali"
2020-05-24,5.32817561982879e-05,"Mali"
2020-05-25,6.00962903552515e-05,"Mali"
2020-05-26,4.64672220413243e-05,"Mali"
2020-05-27,3.81218867331587e-05,"Mali"
2020-05-28,3.99983526604386e-05,"Mali"
2020-05-29,3.69367503580346e-05,"Mali"
2020-05-30,4.52820856662002e-05,"Mali"
2020-05-31,2.89370798259469e-05,"Mali"
2020-06-01,2.92827446020248e-05,"Mali"
2020-06-02,3.08135457532268e-05,"Mali"
2020-06-03,2.7406278674745e-05,"Mali"
2020-06-04,2.7406278674745e-05,"Mali"
2020-06-05,2.09374092938592e-05,"Mali"
2020-06-06,2.5875477523543e-05,"Mali"
2020-06-07,2.5875477523543e-05,"Mali"
2020-06-08,2.09374092938592e-05,"Mali"
2020-06-09,2.5875477523543e-05,"Mali"
2020-06-10,2.2813875221139e-05,"Mali"
2020-06-11,2.4344676372341e-05,"Mali"
2020-06-12,2.4344676372341e-05,"Mali"
2020-06-13,1.94066081426572e-05,"Mali"
2020-06-14,1.94066081426572e-05,"Mali"
2020-06-15,2.09374092938592e-05,"Mali"
2020-06-16,1.94066081426572e-05,"Mali"
2020-06-17,1.94066081426572e-05,"Mali"
2020-06-18,1.44685399129735e-05,"Mali"
2020-06-19,1.44685399129735e-05,"Mali"
2020-06-20,1.29377387617715e-05,"Mali"
2020-06-21,9.53047168328969e-06,"Mali"
2020-06-22,7.99967053208772e-06,"Mali"
2020-06-23,3.06160230240394e-06,"Mali"
2020-06-24,3.06160230240394e-06,"Mali"
2020-06-25,3.06160230240394e-06,"Mali"
2020-06-26,1.53080115120197e-06,"Mali"
2020-06-27,1.53080115120197e-06,"Mali"
2020-06-28,4.93806822968378e-06,"Mali"
2020-06-29,9.87613645936755e-06,"Mali"
2020-06-30,9.87613645936755e-06,"Mali"
2019-12-31,0,"Malta"
2020-01-01,0,"Malta"
2020-01-02,0,"Malta"
2020-01-03,0,"Malta"
2020-01-04,0,"Malta"
2020-01-05,0,"Malta"
2020-01-06,0,"Malta"
2020-01-07,0,"Malta"
2020-01-08,0,"Malta"
2020-01-09,0,"Malta"
2020-01-10,0,"Malta"
2020-01-11,0,"Malta"
2020-01-12,0,"Malta"
2020-01-13,0,"Malta"
2020-01-14,0,"Malta"
2020-01-15,0,"Malta"
2020-01-16,0,"Malta"
2020-01-17,0,"Malta"
2020-01-18,0,"Malta"
2020-01-19,0,"Malta"
2020-01-20,0,"Malta"
2020-01-21,0,"Malta"
2020-01-22,0,"Malta"
2020-01-23,0,"Malta"
2020-01-24,0,"Malta"
2020-01-25,0,"Malta"
2020-01-26,0,"Malta"
2020-01-27,0,"Malta"
2020-01-28,0,"Malta"
2020-01-29,0,"Malta"
2020-01-30,0,"Malta"
2020-01-31,0,"Malta"
2020-02-01,0,"Malta"
2020-02-02,0,"Malta"
2020-02-03,0,"Malta"
2020-02-04,0,"Malta"
2020-02-05,0,"Malta"
2020-02-06,0,"Malta"
2020-02-07,0,"Malta"
2020-02-08,0,"Malta"
2020-02-09,0,"Malta"
2020-02-10,0,"Malta"
2020-02-11,0,"Malta"
2020-02-12,0,"Malta"
2020-02-13,0,"Malta"
2020-02-14,0,"Malta"
2020-02-15,0,"Malta"
2020-02-16,0,"Malta"
2020-02-17,0,"Malta"
2020-02-18,0,"Malta"
2020-02-19,0,"Malta"
2020-02-20,0,"Malta"
2020-02-21,0,"Malta"
2020-02-22,0,"Malta"
2020-02-23,0,"Malta"
2020-02-24,0,"Malta"
2020-02-25,0,"Malta"
2020-02-26,0,"Malta"
2020-02-27,0,"Malta"
2020-02-28,0,"Malta"
2020-02-29,0,"Malta"
2020-03-01,0,"Malta"
2020-03-02,0,"Malta"
2020-03-03,0,"Malta"
2020-03-04,0,"Malta"
2020-03-05,0,"Malta"
2020-03-06,0,"Malta"
2020-03-07,0,"Malta"
2020-03-08,0,"Malta"
2020-03-09,0,"Malta"
2020-03-10,0,"Malta"
2020-03-11,0,"Malta"
2020-03-12,0,"Malta"
2020-03-13,0,"Malta"
2020-03-14,0,"Malta"
2020-03-15,0,"Malta"
2020-03-16,0.000226480560041129,"Malta"
2020-03-17,0.000452961120082258,"Malta"
2020-03-18,0.000452961120082258,"Malta"
2020-03-19,0.000679441680123387,"Malta"
2020-03-20,0.000679441680123387,"Malta"
2020-03-21,0.000679441680123387,"Malta"
2020-03-22,0.000523170093695008,"Malta"
2020-03-23,0.000366898507266629,"Malta"
2020-03-24,0.000366898507266629,"Malta"
2020-03-25,0.00021062692083825,"Malta"
2020-03-26,0.00021062692083825,"Malta"
2020-03-27,0.0001404179472255,"Malta"
2020-03-28,7.020897361275e-05,"Malta"
2020-03-29,7.020897361275e-05,"Malta"
2020-03-30,0,"Malta"
2020-03-31,0,"Malta"
2020-04-01,0,"Malta"
2020-04-02,0.000226480560041129,"Malta"
2020-04-03,0.000226480560041129,"Malta"
2020-04-04,0.000226480560041129,"Malta"
2020-04-05,0.000226480560041129,"Malta"
2020-04-06,0.000226480560041129,"Malta"
2020-04-07,0.000226480560041129,"Malta"
2020-04-08,7.020897361275e-05,"Malta"
2020-04-09,7.020897361275e-05,"Malta"
2020-04-10,7.020897361275e-05,"Malta"
2020-04-11,7.020897361275e-05,"Malta"
2020-04-12,0.000296689533653879,"Malta"
2020-04-13,0.000226480560041129,"Malta"
2020-04-14,0.000226480560041129,"Malta"
2020-04-15,0.000226480560041129,"Malta"
2020-04-16,0.000226480560041129,"Malta"
2020-04-17,0.000226480560041129,"Malta"
2020-04-18,7.020897361275e-05,"Malta"
2020-04-19,7.020897361275e-05,"Malta"
2020-04-20,0.000296689533653879,"Malta"
2020-04-21,0.000296689533653879,"Malta"
2020-04-22,0.000296689533653879,"Malta"
2020-04-23,0.000226480560041129,"Malta"
2020-04-24,0.000226480560041129,"Malta"
2020-04-25,0.000226480560041129,"Malta"
2020-04-26,7.020897361275e-05,"Malta"
2020-04-27,7.020897361275e-05,"Malta"
2020-04-28,7.020897361275e-05,"Malta"
2020-04-29,7.020897361275e-05,"Malta"
2020-04-30,7.020897361275e-05,"Malta"
2020-05-01,0,"Malta"
2020-05-02,0,"Malta"
2020-05-03,0,"Malta"
2020-05-04,0.000226480560041129,"Malta"
2020-05-05,0.000226480560041129,"Malta"
2020-05-06,0.000679441680123387,"Malta"
2020-05-07,0.000679441680123387,"Malta"
2020-05-08,0.000679441680123387,"Malta"
2020-05-09,0.000679441680123387,"Malta"
2020-05-10,0.000523170093695008,"Malta"
2020-05-11,0.000523170093695008,"Malta"
2020-05-12,0.00021062692083825,"Malta"
2020-05-13,0.00021062692083825,"Malta"
2020-05-14,0.00021062692083825,"Malta"
2020-05-15,0.0001404179472255,"Malta"
2020-05-16,0.0001404179472255,"Malta"
2020-05-17,0,"Malta"
2020-05-18,0,"Malta"
2020-05-19,0,"Malta"
2020-05-20,0,"Malta"
2020-05-21,0,"Malta"
2020-05-22,0,"Malta"
2020-05-23,0,"Malta"
2020-05-24,0,"Malta"
2020-05-25,0,"Malta"
2020-05-26,0,"Malta"
2020-05-27,0,"Malta"
2020-05-28,0,"Malta"
2020-05-29,0,"Malta"
2020-05-30,0,"Malta"
2020-05-31,0,"Malta"
2020-06-01,0,"Malta"
2020-06-02,0,"Malta"
2020-06-03,0,"Malta"
2020-06-04,0,"Malta"
2020-06-05,0,"Malta"
2020-06-06,0,"Malta"
2020-06-07,0,"Malta"
2020-06-08,0,"Malta"
2020-06-09,0,"Malta"
2020-06-10,0,"Malta"
2020-06-11,0,"Malta"
2020-06-12,0,"Malta"
2020-06-13,0,"Malta"
2020-06-14,0,"Malta"
2020-06-15,0,"Malta"
2020-06-16,0,"Malta"
2020-06-17,0,"Malta"
2020-06-18,0,"Malta"
2020-06-19,0,"Malta"
2020-06-20,0,"Malta"
2020-06-21,0,"Malta"
2020-06-22,0,"Malta"
2020-06-23,0,"Malta"
2020-06-24,0,"Malta"
2020-06-25,0,"Malta"
2020-06-26,0,"Malta"
2020-06-27,0,"Malta"
2020-06-28,0,"Malta"
2020-06-29,0,"Malta"
