"date","primary_location","num_intros"
2020-02-13,"Austria",0
2020-02-13,"Bangladesh",0
2020-02-13,"Belgium",0
2020-02-13,"Brazil",0
2020-02-13,"Canada",0
2020-02-13,"Chile",0
2020-02-13,"China",0.0313391699710887
2020-02-13,"Colombia",0
2020-02-13,"Czechia",0
2020-02-13,"Denmark",0
2020-02-13,"Dominican Republic",0
2020-02-13,"Ecuador",0
2020-02-13,"Egypt",0
2020-02-13,"Finland",0
2020-02-13,"France",0.556557890712922
2020-02-13,"Germany",0
2020-02-13,"Greece",0
2020-02-13,"Hungary",0
2020-02-13,"India",0
2020-02-13,"Indonesia",0
2020-02-13,"Iran",0.00863217400200672
2020-02-13,"Iraq",0.00288843453115387
2020-02-13,"Ireland",0
2020-02-13,"Israel",0
2020-02-13,"Italy",5.42959391582513
2020-02-13,"Japan",0.00165950260521592
2020-02-13,"Korea, South",0.0269101272970714
2020-02-13,"Malaysia",0
2020-02-13,"Mexico",0
2020-02-13,"Moldova",0
2020-02-13,"Morocco",0
2020-02-13,"Netherlands",0.0726830831114126
2020-02-13,"Norway",0
2020-02-13,"other",0.0175557052234783
2020-02-13,"Pakistan",0
2020-02-13,"Panama",0
2020-02-13,"Peru",0
2020-02-13,"Philippines",0
2020-02-13,"Poland",0
2020-02-13,"Portugal",0
2020-02-13,"Romania",0
2020-02-13,"Russia",0
2020-02-13,"Saudi Arabia",0
2020-02-13,"Serbia",0
2020-02-13,"South Africa",0
2020-02-13,"Spain",0.79059098097793
2020-02-13,"Sweden",0
2020-02-13,"Switzerland",0.133514973307629
2020-02-13,"Turkey",0
2020-02-13,"Ukraine",0
2020-02-13,"United Arab Emirates",0
2020-02-13,"US",0.0826034997338908
2020-02-14,"Algeria",0
2020-02-14,"Argentina",0.000818990647916556
2020-02-14,"Austria",0
2020-02-14,"Bangladesh",0
2020-02-14,"Belgium",0
2020-02-14,"Brazil",0
2020-02-14,"Canada",0
2020-02-14,"Chile",0
2020-02-14,"China",0.0300072201296612
2020-02-14,"Colombia",0
2020-02-14,"Czechia",0
2020-02-14,"Denmark",0
2020-02-14,"Dominican Republic",0
2020-02-14,"Ecuador",0
2020-02-14,"Egypt",0.0011475131612855
2020-02-14,"Finland",0
2020-02-14,"France",0.975914964732904
2020-02-14,"Germany",0
2020-02-14,"Greece",0
2020-02-14,"Hungary",0
2020-02-14,"India",0
2020-02-14,"Indonesia",0
2020-02-14,"Iran",0.0120072081989375
2020-02-14,"Iraq",0.00434466310864251
2020-02-14,"Ireland",0
2020-02-14,"Israel",0
2020-02-14,"Italy",8.60846995621258
2020-02-14,"Japan",0.00252633284717008
2020-02-14,"Korea, South",0.0249402917665219
2020-02-14,"Malaysia",0
2020-02-14,"Mexico",0
2020-02-14,"Moldova",0
2020-02-14,"Morocco",0
2020-02-14,"Netherlands",0.218575078147592
2020-02-14,"Norway",0
2020-02-14,"other",0.0300356760398478
2020-02-14,"Pakistan",0
2020-02-14,"Panama",0
2020-02-14,"Peru",0
2020-02-14,"Philippines",0
2020-02-14,"Poland",0
2020-02-14,"Portugal",0
2020-02-14,"Romania",0
2020-02-14,"Russia",0
2020-02-14,"Saudi Arabia",0
2020-02-14,"Serbia",0
2020-02-14,"South Africa",0
2020-02-14,"Spain",1.34773062119659
2020-02-14,"Sweden",0
2020-02-14,"Switzerland",0.267770227655378
2020-02-14,"Turkey",0
2020-02-14,"Ukraine",0
2020-02-14,"United Arab Emirates",0
2020-02-14,"US",0.0856257475268144
2020-02-15,"Algeria",0
2020-02-15,"Argentina",0.000698018095657159
2020-02-15,"Austria",0
2020-02-15,"Bangladesh",0
2020-02-15,"Belgium",0
2020-02-15,"Brazil",0
2020-02-15,"Canada",0.00462051981365809
2020-02-15,"Chile",0
2020-02-15,"China",0.0249553954195074
2020-02-15,"Colombia",0
2020-02-15,"Czechia",0
2020-02-15,"Denmark",0
2020-02-15,"Dominican Republic",0
2020-02-15,"Ecuador",0
2020-02-15,"Egypt",0.000978014771743326
2020-02-15,"Finland",0
2020-02-15,"France",0.888961165459811
2020-02-15,"Germany",0.0293670897794616
2020-02-15,"Greece",0
2020-02-15,"Hungary",0
2020-02-15,"India",0
2020-02-15,"Indonesia",0
2020-02-15,"Iran",0.0126195888145972
2020-02-15,"Iraq",0.00370291587221585
2020-02-15,"Ireland",0
2020-02-15,"Israel",0
2020-02-15,"Italy",9.06370208620786
2020-02-15,"Japan",0.00339510072208454
2020-02-15,"Korea, South",0.0233772853849565
2020-02-15,"Malaysia",0
2020-02-15,"Mexico",0
2020-02-15,"Moldova",0
2020-02-15,"Morocco",0
2020-02-15,"Netherlands",0.190480795834189
2020-02-15,"Norway",0
2020-02-15,"other",0.0255991267353837
2020-02-15,"Pakistan",0
2020-02-15,"Panama",0
2020-02-15,"Peru",0
2020-02-15,"Philippines",0
2020-02-15,"Poland",0
2020-02-15,"Portugal",0
2020-02-15,"Romania",0
2020-02-15,"Russia",0
2020-02-15,"Saudi Arabia",0
2020-02-15,"Serbia",0
2020-02-15,"South Africa",0
2020-02-15,"Spain",1.84528568919266
2020-02-15,"Sweden",0
2020-02-15,"Switzerland",0.22821806922603
2020-02-15,"Turkey",0
2020-02-15,"Ukraine",0
2020-02-15,"United Arab Emirates",0
2020-02-15,"US",0.0743198526361134
2020-02-16,"Algeria",0
2020-02-16,"Argentina",0.000842602937528685
2020-02-16,"Austria",0
2020-02-16,"Bangladesh",0
2020-02-16,"Belgium",0
2020-02-16,"Brazil",0
2020-02-16,"Canada",0.00557759690202935
2020-02-16,"Chile",0
2020-02-16,"China",0.0282055628873871
2020-02-16,"Colombia",0
2020-02-16,"Czechia",0
2020-02-16,"Denmark",0
2020-02-16,"Dominican Republic",0
2020-02-16,"Ecuador",0
2020-02-16,"Egypt",0.00118059707154373
2020-02-16,"Finland",0
2020-02-16,"France",1.78922671476205
2020-02-16,"Germany",0.0354500782555598
2020-02-16,"Greece",0
2020-02-16,"Hungary",0
2020-02-16,"India",0
2020-02-16,"Indonesia",0
2020-02-16,"Iran",0.0188008559836886
2020-02-16,"Iraq",0.00418682875045005
2020-02-16,"Ireland",0
2020-02-16,"Israel",0
2020-02-16,"Italy",14.9418156810464
2020-02-16,"Japan",0.00587252621499186
2020-02-16,"Korea, South",0.0245743424600896
2020-02-16,"Malaysia",0
2020-02-16,"Mexico",0
2020-02-16,"Moldova",0
2020-02-16,"Morocco",0.00578391753812219
2020-02-16,"Netherlands",0.298744961982451
2020-02-16,"Norway",0
2020-02-16,"other",0.0250437336630045
2020-02-16,"Pakistan",0
2020-02-16,"Panama",0
2020-02-16,"Peru",0
2020-02-16,"Philippines",0
2020-02-16,"Poland",0
2020-02-16,"Portugal",0
2020-02-16,"Romania",0
2020-02-16,"Russia",0
2020-02-16,"Saudi Arabia",0
2020-02-16,"Serbia",0
2020-02-16,"South Africa",0
2020-02-16,"Spain",2.74217969002555
2020-02-16,"Sweden",0
2020-02-16,"Switzerland",0.413235452039255
2020-02-16,"Turkey",0
2020-02-16,"Ukraine",0
2020-02-16,"United Arab Emirates",0
2020-02-16,"US",0.106643364127614
2020-02-17,"Algeria",0
2020-02-17,"Argentina",0.000795054902282343
2020-02-17,"Austria",0
2020-02-17,"Bangladesh",0
2020-02-17,"Belgium",0.139633230471898
2020-02-17,"Brazil",0
2020-02-17,"Canada",0.00526285343001466
2020-02-17,"Chile",0
2020-02-17,"China",0.0254339021443543
2020-02-17,"Colombia",0
2020-02-17,"Czechia",0
2020-02-17,"Denmark",0
2020-02-17,"Dominican Republic",0
2020-02-17,"Ecuador",0
2020-02-17,"Egypt",0.00111397604677715
2020-02-17,"Finland",0
2020-02-17,"France",2.56226831222731
2020-02-17,"Germany",0.0501744485713048
2020-02-17,"Greece",0.0185860547701213
2020-02-17,"Hungary",0
2020-02-17,"India",0.00049274136126927
2020-02-17,"Indonesia",0.000142830457343115
2020-02-17,"Iran",0.0218163956299603
2020-02-17,"Iraq",0.00395056624514634
2020-02-17,"Ireland",0.335116727774207
2020-02-17,"Israel",0
2020-02-17,"Italy",18.3290641492215
2020-02-17,"Japan",0.00695572093040335
2020-02-17,"Korea, South",0.0277407199117997
2020-02-17,"Malaysia",0
2020-02-17,"Mexico",0
2020-02-17,"Moldova",0
2020-02-17,"Morocco",0.00545753140449303
2020-02-17,"Netherlands",0.355027194010728
2020-02-17,"Norway",0
2020-02-17,"other",0.0954799598528299
2020-02-17,"Pakistan",0
2020-02-17,"Panama",0.00127490402283429
2020-02-17,"Peru",0
2020-02-17,"Philippines",0
2020-02-17,"Poland",0
2020-02-17,"Portugal",0
2020-02-17,"Romania",0
2020-02-17,"Russia",0
2020-02-17,"Saudi Arabia",0
2020-02-17,"Serbia",0
2020-02-17,"South Africa",0
2020-02-17,"Spain",3.99659991051439
2020-02-17,"Sweden",0.0278839856606427
2020-02-17,"Switzerland",0.430207981200555
2020-02-17,"Turkey",0
2020-02-17,"Ukraine",0
2020-02-17,"United Arab Emirates",0
2020-02-17,"US",0.120346305461959
2020-02-18,"Algeria",0.000413868771056499
2020-02-18,"Argentina",0.000687020590906305
2020-02-18,"Austria",0.0413229640788471
2020-02-18,"Bangladesh",0
2020-02-18,"Belgium",0.135151479282784
2020-02-18,"Brazil",0
2020-02-18,"Canada",0.00454772200380435
2020-02-18,"Chile",0
2020-02-18,"China",0.0205955644484834
2020-02-18,"Colombia",0
2020-02-18,"Czechia",0
2020-02-18,"Denmark",0
2020-02-18,"Dominican Republic",0
2020-02-18,"Ecuador",0
2020-02-18,"Egypt",0.000962605827239492
2020-02-18,"Finland",0
2020-02-18,"France",2.33211335427369
2020-02-18,"Germany",0.0433566024269534
2020-02-18,"Greece",0.016060529020235
2020-02-18,"Hungary",0
2020-02-18,"India",0.000425786269868157
2020-02-18,"Indonesia",0.00012342225036484
2020-02-18,"Iran",0.0230809583382816
2020-02-18,"Iraq",0.00360205517019135
2020-02-18,"Ireland",0.294999849268013
2020-02-18,"Israel",0
2020-02-18,"Italy",19.2376136909544
2020-02-18,"Japan",0.00890372652688075
2020-02-18,"Korea, South",0.0246386088315692
2020-02-18,"Malaysia",0
2020-02-18,"Mexico",0
2020-02-18,"Moldova",0
2020-02-18,"Morocco",0.00471594658386621
2020-02-18,"Netherlands",0.26998812647661
2020-02-18,"Norway",0
2020-02-18,"other",0.0822294346177048
2020-02-18,"Pakistan",0
2020-02-18,"Panama",0.0011016664542311
2020-02-18,"Peru",0
2020-02-18,"Philippines",0.000685454716015533
2020-02-18,"Poland",0.0274940271324262
2020-02-18,"Portugal",0
2020-02-18,"Romania",0
2020-02-18,"Russia",0
2020-02-18,"Saudi Arabia",0
2020-02-18,"Serbia",0
2020-02-18,"South Africa",0
2020-02-18,"Spain",3.42825923989827
2020-02-18,"Sweden",0.0240950307336067
2020-02-18,"Switzerland",0.371750102550847
2020-02-18,"Turkey",0
2020-02-18,"Ukraine",0
2020-02-18,"United Arab Emirates",0
2020-02-18,"US",0.140716877778947
2020-02-19,"Algeria",0.000839428750334929
2020-02-19,"Argentina",0.00139344854313765
2020-02-19,"Austria",0.0419066217635765
2020-02-19,"Bangladesh",0
2020-02-19,"Belgium",0.1355540317848
2020-02-19,"Brazil",0
2020-02-19,"Canada",0.00461195536544
2020-02-19,"Chile",0
2020-02-19,"China",0.0191684073385601
2020-02-19,"Colombia",0
2020-02-19,"Czechia",0
2020-02-19,"Denmark",0
2020-02-19,"Dominican Republic",0
2020-02-19,"Ecuador",0
2020-02-19,"Egypt",0.00195240390948575
2020-02-19,"Finland",0
2020-02-19,"France",4.0089346356664
2020-02-19,"Germany",0.102594295573384
2020-02-19,"Greece",0.0162873726504643
2020-02-19,"Hungary",0
2020-02-19,"India",0.000863600400467055
2020-02-19,"Indonesia",0.000500662009954552
2020-02-19,"Iran",0.0281922403322251
2020-02-19,"Iraq",0.00384389435602552
2020-02-19,"Ireland",0.298603161708687
2020-02-19,"Israel",0
2020-02-19,"Italy",24.4359687640107
2020-02-19,"Japan",0.010496501684194
2020-02-19,"Korea, South",0.0212169780667805
2020-02-19,"Malaysia",0
2020-02-19,"Mexico",0
2020-02-19,"Moldova",0
2020-02-19,"Morocco",0.00478255599889258
2020-02-19,"Netherlands",0.590192933309755
2020-02-19,"Norway",0
2020-02-19,"other",0.0844079336007022
2020-02-19,"Pakistan",0
2020-02-19,"Panama",0.00111722671488408
2020-02-19,"Peru",0
2020-02-19,"Philippines",0.00278054511920424
2020-02-19,"Poland",0.0557647216979717
2020-02-19,"Portugal",0
2020-02-19,"Romania",0
2020-02-19,"Russia",0
2020-02-19,"Saudi Arabia",0
2020-02-19,"Serbia",0
2020-02-19,"South Africa",0
2020-02-19,"Spain",8.5045484316292
2020-02-19,"Sweden",0.0244353560264542
2020-02-19,"Switzerland",1.17428349042486
2020-02-19,"Turkey",0
2020-02-19,"Ukraine",0.00111960729100521
2020-02-19,"United Arab Emirates",0
2020-02-19,"US",0.165948415658824
2020-02-20,"Algeria",0.00151634970638496
2020-02-20,"Argentina",0.00109914884688435
2020-02-20,"Austria",0.0504669344729422
2020-02-20,"Bangladesh",0
2020-02-20,"Belgium",0.188610846863607
2020-02-20,"Brazil",0
2020-02-20,"Canada",0.00555404466942962
2020-02-20,"Chile",0
2020-02-20,"China",0.0216771387805732
2020-02-20,"Colombia",0
2020-02-20,"Czechia",0
2020-02-20,"Denmark",0.0685380343307265
2020-02-20,"Dominican Republic",0
2020-02-20,"Ecuador",0.000710304889505132
2020-02-20,"Egypt",0.00154005149047815
2020-02-20,"Finland",0
2020-02-20,"France",4.62353136650277
2020-02-20,"Germany",0.158851732620786
2020-02-20,"Greece",0.0588432376814824
2020-02-20,"Hungary",0
2020-02-20,"India",0.00104000902451789
2020-02-20,"Indonesia",0.000753666001521647
2020-02-20,"Iran",0.0391090384061837
2020-02-20,"Iraq",0.00434719120381632
2020-02-20,"Ireland",0.702903488343876
2020-02-20,"Israel",0
2020-02-20,"Italy",31.4502335911311
2020-02-20,"Japan",0.0129144701094624
2020-02-20,"Korea, South",0.0273137851435858
2020-02-20,"Malaysia",0
2020-02-20,"Mexico",0
2020-02-20,"Moldova",0
2020-02-20,"Morocco",0.00575949408594585
2020-02-20,"Netherlands",0.738899307107979
2020-02-20,"Norway",0.204851258391539
2020-02-20,"other",0.327001173428321
2020-02-20,"Pakistan",0
2020-02-20,"Panama",0.00134544387112781
2020-02-20,"Peru",0
2020-02-20,"Philippines",0.00585992784058854
2020-02-20,"Poland",0.100733766075584
2020-02-20,"Portugal",0
2020-02-20,"Romania",0
2020-02-20,"Russia",0
2020-02-20,"Saudi Arabia",0
2020-02-20,"Serbia",0
2020-02-20,"South Africa",0
2020-02-20,"Spain",14.8599242824554
2020-02-20,"Sweden",0.0588535873097697
2020-02-20,"Switzerland",1.59383988500242
2020-02-20,"Turkey",0
2020-02-20,"Ukraine",0.00134831073020776
2020-02-20,"United Arab Emirates",0
2020-02-20,"US",0.215091648647152
2020-02-21,"Algeria",0.00234057988603138
2020-02-21,"Argentina",0.00127245334895671
2020-02-21,"Austria",0.0584241342414208
2020-02-21,"Bangladesh",0
2020-02-21,"Belgium",0.195928356789146
2020-02-21,"Brazil",0
2020-02-21,"Canada",0.001993225444916
2020-02-21,"Chile",0
2020-02-21,"China",0.0234191352197798
2020-02-21,"Colombia",0
2020-02-21,"Czechia",0
2020-02-21,"Denmark",0.15868906483822
2020-02-21,"Dominican Republic",0
2020-02-21,"Ecuador",0.000822299762214306
2020-02-21,"Egypt",0.00178287379564606
2020-02-21,"Finland",0
2020-02-21,"France",4.86860073540501
2020-02-21,"Germany",0.196566669426854
2020-02-21,"Greece",0.0908281895438151
2020-02-21,"Hungary",0.0413286994589187
2020-02-21,"India",0.00120398885914697
2020-02-21,"Indonesia",0.000872497687960488
2020-02-21,"Iran",0.0531344678761462
2020-02-21,"Iraq",0.00450015812084835
2020-02-21,"Ireland",0.801153807559645
2020-02-21,"Israel",0
2020-02-21,"Italy",45.5550146969351
2020-02-21,"Japan",0.0152677270423863
2020-02-21,"Korea, South",0.0302599032166135
2020-02-21,"Malaysia",0
2020-02-21,"Mexico",0
2020-02-21,"Moldova",0
2020-02-21,"Morocco",0.00666760244413855
2020-02-21,"Netherlands",1.51780943628239
2020-02-21,"Norway",0.237150473766303
2020-02-21,"other",4.42134730383813
2020-02-21,"Pakistan",0
2020-02-21,"Panama",0.00155758209136346
2020-02-21,"Peru",0
2020-02-21,"Philippines",0.00969124534931566
2020-02-21,"Poland",0.116616615082875
2020-02-21,"Portugal",0
2020-02-21,"Romania",0
2020-02-21,"Russia",0
2020-02-21,"Saudi Arabia",0
2020-02-21,"Serbia",0
2020-02-21,"South Africa",0
2020-02-21,"Spain",25.2985099902492
2020-02-21,"Sweden",0.10219968544212
2020-02-21,"Switzerland",2.00393337279851
2020-02-21,"Turkey",0
2020-02-21,"Ukraine",0.00156090097255741
2020-02-21,"United Arab Emirates",0
2020-02-21,"US",0.309660663790591
2020-02-22,"Algeria",0.0022283442871008
2020-02-22,"Argentina",0.00121143660495079
2020-02-22,"Austria",0.166867732064158
2020-02-22,"Bangladesh",0
2020-02-22,"Belgium",0.241690025970302
2020-02-22,"Brazil",0
2020-02-22,"Canada",0.0202619642944359
2020-02-22,"Chile",0
2020-02-22,"China",0.0216440698104386
2020-02-22,"Colombia",0
2020-02-22,"Czechia",0
2020-02-22,"Denmark",0.226619398787448
2020-02-22,"Dominican Republic",0
2020-02-22,"Ecuador",0.000782868804585648
2020-02-22,"Egypt",0.0016973813459048
2020-02-22,"Finland",0
2020-02-22,"France",7.6972533070282
2020-02-22,"Germany",0.303860788042978
2020-02-22,"Greece",0.0864727918434121
2020-02-22,"Hungary",0.0393469036806689
2020-02-22,"India",0.00114625512763942
2020-02-22,"Indonesia",0.000830659636989356
2020-02-22,"Iran",0.0588685119323373
2020-02-22,"Iraq",0.00372020358186024
2020-02-22,"Ireland",0.766562008129154
2020-02-22,"Israel",0
2020-02-22,"Italy",49.933200902294
2020-02-22,"Japan",0.0183617931575787
2020-02-22,"Korea, South",0.02808813463594
2020-02-22,"Malaysia",0
2020-02-22,"Mexico",0
2020-02-22,"Moldova",0
2020-02-22,"Morocco",0.00196784194812373
2020-02-22,"Netherlands",1.7214226726451
2020-02-22,"Norway",0.225778622876411
2020-02-22,"other",4.21628583152704
2020-02-22,"Pakistan",0
2020-02-22,"Panama",0.00148289284022915
2020-02-22,"Peru",0
2020-02-22,"Philippines",0.0101491833163712
2020-02-22,"Poland",0.148032812752555
2020-02-22,"Portugal",0
2020-02-22,"Romania",0
2020-02-22,"Russia",0
2020-02-22,"Saudi Arabia",0
2020-02-22,"Serbia",0
2020-02-22,"South Africa",0
2020-02-22,"Spain",28.3696694599633
2020-02-22,"Sweden",0.19459800245023
2020-02-22,"Switzerland",1.75666469977714
2020-02-22,"Turkey",0
2020-02-22,"Ukraine",0.00148605257427294
2020-02-22,"United Arab Emirates",0
2020-02-22,"US",0.424125282757243
2020-02-23,"Algeria",0.00228290325880317
2020-02-23,"Argentina",0.00124109752217589
2020-02-23,"Austria",0.170953335857265
2020-02-23,"Bangladesh",0
2020-02-23,"Belgium",0.385803235565224
2020-02-23,"Brazil",0.000422658980622732
2020-02-23,"Canada",0.0270293771651631
2020-02-23,"Chile",0
2020-02-23,"China",0.0211018852727429
2020-02-23,"Colombia",0
2020-02-23,"Czechia",0
2020-02-23,"Denmark",0.309557289984114
2020-02-23,"Dominican Republic",0.00440217679195356
2020-02-23,"Ecuador",0.00080203663121069
2020-02-23,"Egypt",0.00439381067280065
2020-02-23,"Finland",0
2020-02-23,"France",7.05481233846554
2020-02-23,"Germany",0.437056394066606
2020-02-23,"Greece",0.0954557239859492
2020-02-23,"Hungary",0.0403102766284292
2020-02-23,"India",0.00135633975709287
2020-02-23,"Indonesia",0.00073355991260981
2020-02-23,"Iran",0.0687137176045319
2020-02-23,"Iraq",0.0043892651135414
2020-02-23,"Ireland",0.513112240351596
2020-02-23,"Israel",0
2020-02-23,"Italy",57.0919538356567
2020-02-23,"Japan",0.0174349235364985
2020-02-23,"Korea, South",0.02844410603103
2020-02-23,"Malaysia",0.00493889149494447
2020-02-23,"Mexico",0
2020-02-23,"Moldova",0
2020-02-23,"Morocco",0.00851932197873301
2020-02-23,"Netherlands",3.24903385485965
2020-02-23,"Norway",0.231306605947886
2020-02-23,"other",5.07872733305883
2020-02-23,"Pakistan",0
2020-02-23,"Panama",0.000470952035676693
2020-02-23,"Peru",0
2020-02-23,"Philippines",0.0103976767868665
2020-02-23,"Poland",0.189571575967222
2020-02-23,"Portugal",0.0799506896798174
2020-02-23,"Romania",0
2020-02-23,"Russia",0
2020-02-23,"Saudi Arabia",0
2020-02-23,"Serbia",0
2020-02-23,"South Africa",0
2020-02-23,"Spain",45.3214501991802
2020-02-23,"Sweden",0.209662955305184
2020-02-23,"Switzerland",3.70621544105181
2020-02-23,"Turkey",0.00333857762430491
2020-02-23,"Ukraine",0.00304487442465577
2020-02-23,"United Arab Emirates",0
2020-02-23,"US",0.616221095096375
2020-02-24,"Algeria",0.00341439203026496
2020-02-24,"Argentina",0.00117669095905853
2020-02-24,"Austria",0.178830185417812
2020-02-24,"Bangladesh",0.000400349999428196
2020-02-24,"Belgium",0.572296835180446
2020-02-24,"Brazil",0.00120217547544145
2020-02-24,"Canada",0.0434642963622259
2020-02-24,"Chile",0
2020-02-24,"China",0.0195272304113307
2020-02-24,"Colombia",0
2020-02-24,"Czechia",0
2020-02-24,"Denmark",0.293492862507983
2020-02-24,"Dominican Republic",0.00417372651118302
2020-02-24,"Ecuador",0.000760415064824884
2020-02-24,"Egypt",0.00668289095561018
2020-02-24,"Finland",0
2020-02-24,"France",6.88333929665927
2020-02-24,"Germany",0.489956892417626
2020-02-24,"Greece",0.0905020640180886
2020-02-24,"Hungary",0.038218381084721
2020-02-24,"India",0.00128595271609658
2020-02-24,"Indonesia",0.0029546304705313
2020-02-24,"Iran",0.073344651717982
2020-02-24,"Iraq",0.0041614848823163
2020-02-24,"Ireland",0.489195854578682
2020-02-24,"Israel",0
2020-02-24,"Italy",63.7739633804202
2020-02-24,"Japan",0.0158114391102296
2020-02-24,"Korea, South",0.0251823118335802
2020-02-24,"Malaysia",0.00468258848803714
2020-02-24,"Mexico",0
2020-02-24,"Moldova",0.0080624198732144
2020-02-24,"Morocco",0.0080772130880647
2020-02-24,"Netherlands",4.28458188599787
2020-02-24,"Norway",0.43860597112822
2020-02-24,"other",5.04295176872677
2020-02-24,"Pakistan",0.00182299862260865
2020-02-24,"Panama",0.00044651205294441
2020-02-24,"Peru",0
2020-02-24,"Philippines",0.0155130504189047
2020-02-24,"Poland",0.154930525670659
2020-02-24,"Portugal",0.151603322117346
2020-02-24,"Romania",0
2020-02-24,"Russia",0
2020-02-24,"Saudi Arabia",0
2020-02-24,"Serbia",0
2020-02-24,"South Africa",0
2020-02-24,"Spain",50.6001757692102
2020-02-24,"Sweden",0.293290862633084
2020-02-24,"Switzerland",3.66072199850334
2020-02-24,"Turkey",0.00316532265711667
2020-02-24,"Ukraine",0.00288686113938856
2020-02-24,"United Arab Emirates",0
2020-02-24,"US",0.869261783679917
2020-02-25,"Algeria",0.0034046084375179
2020-02-25,"Argentina",0.000971606902816424
2020-02-25,"Austria",0.236883891581991
2020-02-25,"Bangladesh",0.000330573478101856
2020-02-25,"Belgium",0.867115099695205
2020-02-25,"Brazil",0.0019852995067967
2020-02-25,"Canada",0.0407985262098642
2020-02-25,"Chile",0
2020-02-25,"China",0.0156579809427991
2020-02-25,"Colombia",0
2020-02-25,"Czechia",0
2020-02-25,"Denmark",0.363510515158878
2020-02-25,"Dominican Republic",0.00689258544482728
2020-02-25,"Ecuador",0.000941824852526172
2020-02-25,"Egypt",0.00447894055914182
2020-02-25,"Finland",0
2020-02-25,"France",10.5847840663304
2020-02-25,"Germany",0.611134921912617
2020-02-25,"Greece",0.0920669826084972
2020-02-25,"Hungary",0.0315573452744925
2020-02-25,"India",0.00120432162996051
2020-02-25,"Indonesia",0.00296331477152802
2020-02-25,"Iran",0.0662939601007015
2020-02-25,"Iraq",0.00323289893792907
2020-02-25,"Ireland",0.728339556599623
2020-02-25,"Israel",0
2020-02-25,"Italy",57.7527232938022
2020-02-25,"Japan",0.0125169011982505
2020-02-25,"Korea, South",0.0250994268476002
2020-02-25,"Malaysia",0.00386646575551644
2020-02-25,"Mexico",0.000752106346337379
2020-02-25,"Moldova",0.00665723038144783
2020-02-25,"Morocco",0.00666944530462094
2020-02-25,"Netherlands",4.55879558295038
2020-02-25,"Norway",0.422522172763119
2020-02-25,"other",4.54466741572193
2020-02-25,"Pakistan",0.00225790556804553
2020-02-25,"Panama",0.000368690002665297
2020-02-25,"Peru",0
2020-02-25,"Philippines",0.011277511486192
2020-02-25,"Poland",0.107447538256612
2020-02-25,"Portugal",0.187770841347717
2020-02-25,"Romania",0
2020-02-25,"Russia",0.000707505958561069
2020-02-25,"Saudi Arabia",0
2020-02-25,"Serbia",0
2020-02-25,"South Africa",0
2020-02-25,"Spain",52.6229029505948
2020-02-25,"Sweden",0.268185746430307
2020-02-25,"Switzerland",3.97570417826462
2020-02-25,"Turkey",0.00784092710057815
2020-02-25,"Ukraine",0.00156133239040863
2020-02-25,"United Arab Emirates",0
2020-02-25,"US",1.04223638339548
2020-02-26,"Algeria",0.00361928629995847
2020-02-26,"Argentina",0.000881352968974341
2020-02-26,"Austria",0.214879413210005
2020-02-26,"Bangladesh",0.000299866042063611
2020-02-26,"Belgium",1.53579033357598
2020-02-26,"Brazil",0.00330161743825474
2020-02-26,"Canada",0.0489886438074594
2020-02-26,"Chile",0
2020-02-26,"China",0.0133787444509442
2020-02-26,"Colombia",0
2020-02-26,"Czechia",0
2020-02-26,"Denmark",0.456694763222722
2020-02-26,"Dominican Republic",0.00625232347372033
2020-02-26,"Ecuador",0.00103090048111369
2020-02-26,"Egypt",0.00594821514187989
2020-02-26,"Finland",0
2020-02-26,"France",21.4690715680176
2020-02-26,"Germany",0.851574839532638
2020-02-26,"Greece",0.0618103523648819
2020-02-26,"Hungary",0.0858778170574935
2020-02-26,"India",0.00150941633596953
2020-02-26,"Indonesia",0.00345070947065238
2020-02-26,"Iran",0.0648916149636532
2020-02-26,"Iraq",0.00490153040755963
2020-02-26,"Ireland",0.46933828545513
2020-02-26,"Israel",0
2020-02-26,"Italy",62.7048292662407
2020-02-26,"Japan",0.0111346129142375
2020-02-26,"Korea, South",0.021194822792383
2020-02-26,"Malaysia",0.00526095645757144
2020-02-26,"Mexico",0.00136448425676559
2020-02-26,"Moldova",0.00603883087370758
2020-02-26,"Morocco",0.0106681639106217
2020-02-26,"Netherlands",5.95650694646078
2020-02-26,"Norway",0.269934045753045
2020-02-26,"other",4.00571857771627
2020-02-26,"Pakistan",0.00204816553926503
2020-02-26,"Panama",0.000334441868968085
2020-02-26,"Peru",0.000716628663039881
2020-02-26,"Philippines",0.0095116846129733
2020-02-26,"Poland",0.0788887000733794
2020-02-26,"Portugal",0.340657086788706
2020-02-26,"Romania",0
2020-02-26,"Russia",0.00064178473345269
2020-02-26,"Saudi Arabia",0
2020-02-26,"Serbia",0.00323957794971935
2020-02-26,"South Africa",0
2020-02-26,"Spain",58.5983405015994
2020-02-26,"Sweden",0.344971867512562
2020-02-26,"Switzerland",4.88441660449544
2020-02-26,"Turkey",0.00948342978293509
2020-02-26,"Ukraine",0.00249744155609185
2020-02-26,"United Arab Emirates",0.0680262229811216
2020-02-26,"US",1.33988612093743
2020-02-27,"Algeria",0.00553321502727737
2020-02-27,"Argentina",0.0017334655135523
2020-02-27,"Austria",0.329945580228806
2020-02-27,"Bangladesh",0.000668931939988057
2020-02-27,"Belgium",2.95036095031964
2020-02-27,"Brazil",0.00502169085888395
