cluster,seqs,tmrca,tmrca_calendar,oldest,mostrecent,treefile,cutoff,tmrca_HPD_upper,tmrca_HPD_lower,tmrca_range_upper,tmrca_range_lower
B.1.1_DTA_MCC_215,5,2020.21152895993,2020-03-18,2020.22131147541,2020.27322404372,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.22001941079,2020.20409455593,2020.22001941079,2020.19087839865
B.1.1_DTA_MCC_216,9,2020.20064244859,2020-03-14,2020.22677595628,2020.26775956284,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.21120028153,2020.18171092123,2020.22094389202,2020.17117976564
B.1.1_DTA_MCC_218,6,2020.2050328365,2020-03-16,2020.22404371585,2020.28415300546,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.21661312081,2020.19062578309,2020.21992208191,2020.18101624432
B.1.1_DTA_MCC_220,40,2020.16399655682,2020-03-01,2020.16666666667,2020.33879781421,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.16399655682,2020.16399655682,2020.16399655682,2020.16399655682
B.1.1_DTA_MCC_221,11,2020.20492344221,2020-03-16,2020.22131147541,2020.2868852459,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.20492344221,2020.20492344221,2020.20492344221,2020.20492344221
B.1.1_DTA_MCC_222,22,2020.21141439377,2020-03-18,2020.21857923497,2020.34426229508,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.21141439377,2020.21141439377,2020.21141439377,2020.21141439377
B.1.1_DTA_MCC_223,2,2020.21974139885,2020-03-21,2020.22131147541,2020.22404371585,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.21974139885,2020.21974139885,2020.21974139885,2020.21974139885
B.1.1_DTA_MCC_225,31,2020.19562223602,2020-03-13,2020.22404371585,2020.34426229508,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.19562223602,2020.19562223602,2020.19562223602,2020.19562223602
B.1.1_DTA_MCC_227,3,2020.20701527343,2020-03-17,2020.22677595628,2020.26775956284,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.20701527343,2020.20701527343,2020.20701527343,2020.20701527343
B.1.1_DTA_MCC_228,21,2020.19440134049,2020-03-12,2020.22677595628,2020.37158469945,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.19440134049,2020.19440134049,2020.19440134049,2020.19440134049
B.1.1_DTA_MCC_229,28,2020.19419380402,2020-03-12,2020.21857923497,2020.40163934426,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.19419380402,2020.19419380402,2020.19419380402,2020.19419380402
B.1.1_DTA_MCC_230,7,2020.18481675853,2020-03-09,2020.18852459016,2020.24590163934,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.18481675853,2020.18481675853,2020.18481675853,2020.18481675853
B.1.1_DTA_MCC_231,34,2020.18891089016,2020-03-10,2020.20218579235,2020.36885245902,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.18891089016,2020.18891089016,2020.18891089016,2020.18891089016
B.1.1_DTA_MCC_233,3,2020.22102036602,2020-03-22,2020.22404371585,2020.27049180328,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.22102036602,2020.22102036602,2020.22102036602,2020.22102036602
B.1.1_DTA_MCC_235,78,2020.19021913748,2020-03-11,2020.2131147541,2020.39617486339,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.19021913748,2020.19021913748,2020.19021913748,2020.19021913748
B.1.1_DTA_MCC_236,2,2020.20267167131,2020-03-15,2020.22677595628,2020.2349726776,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.20267167131,2020.19805956615,2020.20267167131,2020.19805956615
B.1.1_DTA_MCC_237,3,2020.20698973798,2020-03-17,2020.2131147541,2020.30601092896,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.21268973448,2020.19335643182,2020.21268973448,2020.18637717179
B.1.1_DTA_MCC_239,2,2020.21953101798,2020-03-21,2020.22677595628,2020.24590163934,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.22673580555,2020.20167406593,2020.22675349863,2020.17959375328
B.1.1_DTA_MCC_24,173,2020.15439188563,2020-02-27,2020.1693989071,2020.38524590164,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.15439188563,2020.15439188563,2020.15439188563,2020.15439188563
B.1.1_DTA_MCC_241,23,2020.2053915275,2020-03-16,2020.21584699454,2020.39617486339,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.2053915275,2020.2053915275,2020.2053915275,2020.2053915275
B.1.1_DTA_MCC_242,3,2020.22290426519,2020-03-23,2020.23224043716,2020.24590163934,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.22290426519,2020.22290426519,2020.22290426519,2020.22290426519
B.1.1_DTA_MCC_243,2,2020.20588456947,2020-03-16,2020.22677595628,2020.26775956284,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.21594503087,2020.18977410585,2020.22153637721,2020.18678324819
B.1.1_DTA_MCC_244,36,2020.20070543256,2020-03-14,2020.22404371585,2020.42349726776,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.20070543256,2020.20070543256,2020.20070543256,2020.20070543256
B.1.1_DTA_MCC_246,43,2020.19893715218,2020-03-14,2020.21584699454,2020.3606557377,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.19893715218,2020.19893715218,2020.19893715218,2020.19893715218
B.1.1_DTA_MCC_247,7,2020.2254501952,2020-03-24,2020.22950819672,2020.28961748634,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.2254501952,2020.2254501952,2020.2254501952,2020.2254501952
B.1.1_DTA_MCC_248,174,2020.17662698535,2020-03-06,2020.22404371585,2020.45628415301,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.17662698535,2020.17662698535,2020.17662698535,2020.17662698535
B.1.1_DTA_MCC_251,6,2020.21527200306,2020-03-20,2020.22404371585,2020.32240437158,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.21527200306,2020.21527200306,2020.21527200306,2020.21527200306
B.1.1_DTA_MCC_253,15,2020.19561955226,2020-03-13,2020.22404371585,2020.29508196721,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.19561955226,2020.19561955226,2020.19561955226,2020.19561955226
B.1.1_DTA_MCC_254,9,2020.18847512079,2020-03-10,2020.22404371585,2020.25956284153,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.18847512079,2020.18847512079,2020.18847512079,2020.18847512079
B.1.1_DTA_MCC_255,6,2020.22667872357,2020-03-24,2020.22950819672,2020.29781420765,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.22667872357,2020.22667872357,2020.22667872357,2020.22667872357
B.1.1_DTA_MCC_256,46,2020.1977602688,2020-03-13,2020.22950819672,2020.35792349727,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.1977602688,2020.1977602688,2020.1977602688,2020.1977602688
B.1.1_DTA_MCC_257,18,2020.21982894338,2020-03-21,2020.22950819672,2020.38524590164,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.2290644187,2020.2056488036,2020.22921396638,2020.18775202818
B.1.1_DTA_MCC_259,13,2020.19583833156,2020-03-13,2020.22131147541,2020.29508196721,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.21042431701,2020.1793925539,2020.21699765269,2020.17005822812
B.1.1_DTA_MCC_260,4,2020.21266662798,2020-03-19,2020.22950819672,2020.30327868852,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.22771258825,2020.20124323948,2020.22946990878,2020.18460342869
B.1.1_DTA_MCC_261,10,2020.17073490314,2020-03-03,2020.17759562842,2020.2868852459,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.17622129437,2020.15869788492,2020.17691349535,2020.13678116621
B.1.1_DTA_MCC_262,2,2020.22042076428,2020-03-22,2020.23224043716,2020.24316939891,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.22042076428,2020.22042076428,2020.22042076428,2020.22042076428
B.1.1_DTA_MCC_263,2,2020.19190246095,2020-03-11,2020.22950819672,2020.23224043716,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.19190246095,2020.19190246095,2020.19190246095,2020.19190246095
B.1.1_DTA_MCC_264,368,2020.17968692075,2020-03-07,2020.21584699454,2020.44535519126,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.19124963224,2020.16777128384,2020.19464801891,2020.15249136972
B.1.1_DTA_MCC_265,10,2020.20117338317,2020-03-15,2020.2349726776,2020.32240437158,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.20980732191,2020.1914878442,2020.21310636991,2020.18386127466
B.1.1_DTA_MCC_266,4,2020.18957598348,2020-03-10,2020.22950819672,2020.24043715847,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.18957598348,2020.18957598348,2020.18957598348,2020.18957598348
B.1.1_DTA_MCC_268,7,2020.21329543561,2020-03-19,2020.22404371585,2020.29234972678,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.21329543561,2020.21329543561,2020.21329543561,2020.21329543561
B.1.1_DTA_MCC_27,10,2020.15336698491,2020-02-26,2020.16393442623,2020.22404371585,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.16170564829,2020.13970597048,2020.16351563967,2020.11732909061
B.1.1_DTA_MCC_271,11,2020.21982777667,2020-03-21,2020.2349726776,2020.45901639344,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.23483124539,2020.20257720301,2020.23483741964,2020.18173125479
B.1.1_DTA_MCC_272,26,2020.19789608531,2020-03-13,2020.22950819672,2020.33879781421,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.19789608531,2020.19789608531,2020.19789608531,2020.19789608531
B.1.1_DTA_MCC_273,6,2020.22249373239,2020-03-22,2020.23224043716,2020.27049180328,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.23122217081,2020.20629149933,2020.23201566019,2020.18703494871
B.1.1_DTA_MCC_274,5,2020.22192258245,2020-03-22,2020.23224043716,2020.29781420765,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.22192258245,2020.22192258245,2020.22192258245,2020.22192258245
B.1.1_DTA_MCC_276,7,2020.20539102081,2020-03-16,2020.2349726776,2020.28961748634,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.20539102081,2020.20539102081,2020.20539102081,2020.20539102081
B.1.1_DTA_MCC_277,7,2020.21963655751,2020-03-21,2020.22404371585,2020.29508196721,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.21963655751,2020.21963655751,2020.21963655751,2020.21963655751
B.1.1_DTA_MCC_281,2,2020.19579354411,2020-03-13,2020.22950819672,2020.2349726776,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.19579354411,2020.19579354411,2020.19579354411,2020.19579354411
B.1.1_DTA_MCC_282,65,2020.18614173141,2020-03-09,2020.21584699454,2020.43989071038,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.18614173141,2020.18614173141,2020.18614173141,2020.18614173141
B.1.1_DTA_MCC_283,22,2020.22564038954,2020-03-24,2020.23224043716,2020.36338797814,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.22564038954,2020.22564038954,2020.22564038954,2020.22564038954
B.1.1_DTA_MCC_284,3,2020.22476373439,2020-03-23,2020.23224043716,2020.25409836066,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.23155762553,2020.21139734826,2020.23223952001,2020.20919754469
B.1.1_DTA_MCC_285,2,2020.23217799152,2020-03-26,2020.23770491803,2020.23770491803,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.2376935803,2020.21755389656,2020.2376935803,2020.1964141073
B.1.1_DTA_MCC_286,11,2020.20292017131,2020-03-15,2020.23770491803,2020.30327868852,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.20292017131,2020.20292017131,2020.20292017131,2020.20292017131
B.1.1_DTA_MCC_287,110,2020.19040540678,2020-03-11,2020.21038251366,2020.3825136612,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.19983044351,2020.18106192155,2020.20406719154,2020.17533938116
B.1.1_DTA_MCC_288,3,2020.23035995762,2020-03-25,2020.23770491803,2020.23770491803,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.23687100881,2020.2187795513,2020.23748498925,2020.20820956081
B.1.1_DTA_MCC_289,2,2020.21147160064,2020-03-18,2020.21584699454,2020.2349726776,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.21147160064,2020.21147160064,2020.21147160064,2020.21147160064
B.1.1_DTA_MCC_291,2,2020.22488269641,2020-03-23,2020.23770491803,2020.24316939891,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.22488269641,2020.22488269641,2020.22488269641,2020.22488269641
B.1.1_DTA_MCC_292,19,2020.19957779029,2020-03-14,2020.23770491803,2020.36885245902,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.19957779029,2020.19957779029,2020.19957779029,2020.19957779029
B.1.1_DTA_MCC_293,60,2020.20561910789,2020-03-16,2020.23224043716,2020.38797814208,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.22216520633,2020.18867876708,2020.22595211186,2020.1692589078
B.1.1_DTA_MCC_295,9,2020.21229644439,2020-03-19,2020.22404371585,2020.34699453552,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.21229644439,2020.21229644439,2020.21229644439,2020.21229644439
B.1.1_DTA_MCC_297,4,2020.22080449706,2020-03-22,2020.23224043716,2020.30054644809,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.22080449706,2020.21023570721,2020.22080449706,2020.21023570721
B.1.1_DTA_MCC_298,3,2020.23397032563,2020-03-27,2020.23770491803,2020.2650273224,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.23397032563,2020.23397032563,2020.23397032563,2020.23397032563
B.1.1_DTA_MCC_299,5,2020.21003136749,2020-03-18,2020.23770491803,2020.33879781421,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.21003136749,2020.21003136749,2020.21003136749,2020.21003136749
B.1.1_DTA_MCC_3,26,2020.15811965452,2020-02-28,2020.16120218579,2020.24863387978,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.15811965452,2020.15811965452,2020.15811965452,2020.15811965452
B.1.1_DTA_MCC_304,36,2020.19717040478,2020-03-13,2020.22677595628,2020.29234972678,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.19717040478,2020.19717040478,2020.19717040478,2020.19717040478
B.1.1_DTA_MCC_306,2,2020.23929274771,2020-03-29,2020.24316939891,2020.25136612022,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.23929274771,2020.23929274771,2020.23929274771,2020.23929274771
B.1.1_DTA_MCC_308,22,2020.18985465892,2020-03-10,2020.21857923497,2020.38524590164,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.18985465892,2020.18985465892,2020.18985465892,2020.18985465892
B.1.1_DTA_MCC_309,4,2020.22800667603,2020-03-24,2020.23770491803,2020.24316939891,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.2376157098,2020.21545264778,2020.2376157098,2020.20121361097
B.1.1_DTA_MCC_31,29,2020.16931381903,2020-03-03,2020.17486338798,2020.33606557377,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.16931381903,2020.16931381903,2020.16931381903,2020.16931381903
B.1.1_DTA_MCC_311,3,2020.21652608893,2020-03-20,2020.24316939891,2020.2650273224,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.23484529957,2020.19658047823,2020.23484529957,2020.1955453247
B.1.1_DTA_MCC_314,3,2020.21336110491,2020-03-19,2020.21857923497,2020.28415300546,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.21336110491,2020.21336110491,2020.21336110491,2020.21336110491
B.1.1_DTA_MCC_316,4,2020.21929971294,2020-03-21,2020.24043715847,2020.34153005464,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.21929971294,2020.21929971294,2020.21929971294,2020.21929971294
B.1.1_DTA_MCC_318,2,2020.20735633042,2020-03-17,2020.21038251366,2020.23770491803,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.20735633042,2020.20735633042,2020.20735633042,2020.20735633042
B.1.1_DTA_MCC_319,25,2020.20710288789,2020-03-17,2020.21857923497,2020.30601092896,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.20710288789,2020.20710288789,2020.20710288789,2020.20710288789
B.1.1_DTA_MCC_321,26,2020.21307668419,2020-03-19,2020.22404371585,2020.36612021858,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.21307668419,2020.21307668419,2020.21307668419,2020.21307668419
B.1.1_DTA_MCC_323,5,2020.22264276609,2020-03-22,2020.24043715847,2020.36338797814,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.23650305316,2020.20301687065,2020.23915042875,2020.18590898313
B.1.1_DTA_MCC_325,4,2020.20481704995,2020-03-16,2020.23224043716,2020.28415300546,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.22320533475,2020.18641195938,2020.22899433384,2020.1794244827
B.1.1_DTA_MCC_326,10,2020.21072338675,2020-03-18,2020.2349726776,2020.32513661202,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.21072338675,2020.21072338675,2020.21072338675,2020.21072338675
B.1.1_DTA_MCC_328,2,2020.24255708944,2020-03-30,2020.24316939891,2020.25409836066,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.24255708944,2020.24255708944,2020.24255708944,2020.24255708944
B.1.1_DTA_MCC_329,11,2020.21289584114,2020-03-19,2020.24043715847,2020.34153005464,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.21289584114,2020.21289584114,2020.21289584114,2020.21289584114
B.1.1_DTA_MCC_33,4,2020.16437407133,2020-03-01,2020.1693989071,2020.19398907104,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.1691731281,2020.15248918831,2020.1692309746,2020.14053278729
B.1.1_DTA_MCC_330,8,2020.22756891981,2020-03-24,2020.22950819672,2020.27322404372,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.22756891981,2020.22756891981,2020.22756891981,2020.22756891981
B.1.1_DTA_MCC_331,7,2020.22356330258,2020-03-23,2020.24590163934,2020.2868852459,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.22356330258,2020.22356330258,2020.22356330258,2020.22356330258
B.1.1_DTA_MCC_332,3,2020.22082618407,2020-03-22,2020.24316939891,2020.28415300546,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.23468647658,2020.21025349052,2020.23468647658,2020.21025349052
B.1.1_DTA_MCC_333,6,2020.2121180298,2020-03-19,2020.22404371585,2020.26775956284,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.2121180298,2020.2121180298,2020.2121180298,2020.2121180298
B.1.1_DTA_MCC_335,7,2020.23527490622,2020-03-27,2020.24590163934,2020.28415300546,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.24588115017,2020.21868298686,2020.24588115017,2020.19633604981
B.1.1_DTA_MCC_338,3,2020.2279854531,2020-03-24,2020.2349726776,2020.28142076503,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.2279854531,2020.2279854531,2020.2279854531,2020.2279854531
B.1.1_DTA_MCC_339,4,2020.20484121189,2020-03-16,2020.22404371585,2020.25956284153,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.20484121189,2020.20484121189,2020.20484121189,2020.20484121189
B.1.1_DTA_MCC_340,2,2020.23334367983,2020-03-26,2020.24863387978,2020.34972677596,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.24769540809,2020.21270480135,2020.24769540809,2020.19216326287
B.1.1_DTA_MCC_341,29,2020.19182647105,2020-03-11,2020.21038251366,2020.36612021858,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.19182647105,2020.19182647105,2020.19182647105,2020.19182647105
B.1.1_DTA_MCC_342,6,2020.19612858383,2020-03-13,2020.21038251366,2020.29781420765,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.19612858383,2020.19612858383,2020.19612858383,2020.19612858383
B.1.1_DTA_MCC_343,4,2020.23196780907,2020-03-26,2020.2349726776,2020.29234972678,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.23196780907,2020.23196780907,2020.23196780907,2020.23196780907
B.1.1_DTA_MCC_346,13,2020.22308415649,2020-03-23,2020.22950819672,2020.3606557377,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.22308415649,2020.22308415649,2020.22308415649,2020.22308415649
B.1.1_DTA_MCC_347,8,2020.23874813481,2020-03-28,2020.24863387978,2020.30601092896,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.23874813481,2020.23874813481,2020.23874813481,2020.23874813481
B.1.1_DTA_MCC_348,3,2020.20907999635,2020-03-18,2020.21857923497,2020.25136612022,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.20907999635,2020.20907999635,2020.20907999635,2020.20907999635
B.1.1_DTA_MCC_349,4,2020.23441165128,2020-03-27,2020.24863387978,2020.30054644809,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.24485077515,2020.22154652336,2020.24738319815,2020.2053147457
B.1.1_DTA_MCC_350,30,2020.20014499723,2020-03-14,2020.22404371585,2020.3606557377,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.20014499723,2020.20014499723,2020.20014499723,2020.20014499723
B.1.1_DTA_MCC_351,22,2020.19228910408,2020-03-11,2020.22404371585,2020.34972677596,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.19228910408,2020.19228910408,2020.19228910408,2020.19228910408
B.1.1_DTA_MCC_352,4,2020.22671750804,2020-03-24,2020.23770491803,2020.25683060109,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.2347661261,2020.21337174221,2020.2347661261,2020.21337174221
B.1.1_DTA_MCC_353,2,2020.21094231256,2020-03-18,2020.24590163934,2020.24863387978,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.21094231256,2020.21094231256,2020.21094231256,2020.21094231256
B.1.1_DTA_MCC_354,3,2020.22329945866,2020-03-23,2020.26229508197,2020.30327868852,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.24251693909,2020.20786636302,2020.24251693909,2020.20786636302
B.1.1_DTA_MCC_355,267,2020.18754372611,2020-03-10,2020.22677595628,2020.43989071038,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.19872530044,2020.17589551606,2020.2038848483,2020.16717077811
B.1.1_DTA_MCC_356,2,2020.23097321246,2020-03-26,2020.24590163934,2020.25409836066,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.23097321246,2020.23097321246,2020.23097321246,2020.23097321246
B.1.1_DTA_MCC_357,21,2020.2143104983,2020-03-19,2020.24043715847,2020.33606557377,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.23015804622,2020.19562620432,2020.23622920524,2020.18149741239
B.1.1_DTA_MCC_358,7,2020.19014886606,2020-03-11,2020.19398907104,2020.30601092896,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.19014886606,2020.19014886606,2020.19014886606,2020.19014886606
B.1.1_DTA_MCC_36,2,2020.16416637127,2020-03-01,2020.1693989071,2020.27322404372,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.16929039594,2020.15006823759,2020.16929039594,2020.11499131533
B.1.1_DTA_MCC_362,10,2020.24214424309,2020-03-30,2020.25409836066,2020.2868852459,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.2512157378,2020.22532143041,2020.2512157378,2020.22532143041
B.1.1_DTA_MCC_363,6,2020.23627631252,2020-03-27,2020.27049180328,2020.30327868852,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.23627631252,2020.23627631252,2020.23627631252,2020.23627631252
B.1.1_DTA_MCC_364,23,2020.19921303701,2020-03-14,2020.24590163934,2020.30327868852,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.19921303701,2020.19921303701,2020.19921303701,2020.19921303701
B.1.1_DTA_MCC_366,7,2020.19889490379,2020-03-14,2020.21857923497,2020.30601092896,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.19889490379,2020.19889490379,2020.19889490379,2020.19889490379
B.1.1_DTA_MCC_368,5,2020.24289005203,2020-03-30,2020.25683060109,2020.29781420765,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.25605001476,2020.22448620577,2020.25664323874,2020.21307365667
B.1.1_DTA_MCC_374,20,2020.21980346427,2020-03-21,2020.22404371585,2020.35519125683,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.21980346427,2020.21980346427,2020.21980346427,2020.21980346427
B.1.1_DTA_MCC_376,6,2020.24967747405,2020-04-01,2020.27049180328,2020.32240437158,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.26614274444,2020.22874500959,2020.26713435517,2020.20898054089
B.1.1_DTA_MCC_378,18,2020.22088845827,2020-03-22,2020.23224043716,2020.31967213115,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.22088845827,2020.22088845827,2020.22088845827,2020.22088845827
B.1.1_DTA_MCC_379,20,2020.22587117715,2020-03-24,2020.28142076503,2020.43442622951,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.25186284108,2020.18895214951,2020.27064531765,2020.18535583421
B.1.1_DTA_MCC_382,8,2020.23738663483,2020-03-28,2020.25409836066,2020.32513661202,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.23738663483,2020.23738663483,2020.23738663483,2020.23738663483
B.1.1_DTA_MCC_383,7,2020.22565075633,2020-03-24,2020.24043715847,2020.32513661202,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.23692206964,2020.20726046155,2020.23914808604,2020.19021549637
B.1.1_DTA_MCC_384,5,2020.26384497884,2020-04-07,2020.28415300546,2020.37431693989,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.28302348336,2020.22669239681,2020.28302348336,2020.22669239681
B.1.1_DTA_MCC_385,12,2020.30034907946,2020-04-20,2020.34153005464,2020.37158469945,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.33148435398,2020.25338786629,2020.33360753876,2020.21517434327
B.1.1_DTA_MCC_389,51,2020.19306189508,2020-03-12,2020.21857923497,2020.45628415301,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.19306189508,2020.19306189508,2020.19306189508,2020.19306189508
B.1.1_DTA_MCC_391,3,2020.25919375756,2020-04-05,2020.2650273224,2020.39344262295,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.26501334811,2020.24445707117,2020.26501334811,2020.21717489445
B.1.1_DTA_MCC_392,29,2020.20429735278,2020-03-16,2020.21584699454,2020.39344262295,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.20429735278,2020.20429735278,2020.20429735278,2020.20429735278
B.1.1_DTA_MCC_393,14,2020.21612818577,2020-03-20,2020.25136612022,2020.42076502732,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.21612818577,2020.21612818577,2020.21612818577,2020.21612818577
B.1.1_DTA_MCC_394,3,2020.24427052173,2020-03-30,2020.2650273224,2020.3087431694,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.26332372128,2020.2096682611,2020.26405903427,2020.18948709814
B.1.1_DTA_MCC_395,4,2020.21841748451,2020-03-21,2020.25409836066,2020.43715846995,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.2431630251,2020.2031525688,2020.24922259085,2020.19208991787
B.1.1_DTA_MCC_397,2,2020.3143817645,2020-04-25,2020.32240437158,2020.32240437158,B.1.1-DTA-20200818.combined.MCC.tree,0.75,2020.32239576641,2020.28254027535,2020.32239595352,2020.23294739405
